order_id,customer_id,customer_name,order_date,product_id,product_name,quantity,unit_price,discount%,total_price,payment_method,store_location,customer_email,phone_number,loyalty_status
1938,CUST-399,Robert Green,08-31-2023,PROD-156,wireless earbuds,1,$79.99,7,$74.39,Cash,"Philadelphia, PA",nlewis@example.com,(556) 579-5748,Bronze
2324,CUST-435,Taylor Jordan,07-19-2023,PROD-123,PHONE CASE,3,$19.99,25,$44.98,Debit Card,"Los Angeles, CA",wadelisa@example.com,(990) 375-9980,New
1177,CUST-371,"Campbell, Heather",08/07/2023,PROD-156,WIRELESS EARBUDS,2,$79.99,20,$127.98,Cash,"Phoenix, AZ",christopherdoyle@example.net,(968) 953-8195,Silver
2504,CUST-070,"Richards, Joseph",09/14/2023,PROD-112,smart watch,8,$129.99,23,$800.74,PayPal,"San Antonio, TX",omarquez@example.org,7204455089,Gold
1343,CUST-347,"Horton, Ebony",03/10/23,PROD-145,portable charger,2,$29.99,16,$50.38,Debit Card,"New York, NY",bcastillo@example.org,(757) 996-7450,Gold
1582,CUST-401,Mackenzie Parker,14/02/2023,PROD-102,USB-C Cable,2,12.99,14,22.34,PayPal,"San Jose, CA",evaughn@example.net,2232687084,
2419,CUST-212,Daniel Cruz,11/02/2023,PROD-045,wireless headphones,3,$59.99,22,140.38,PayPal,"Los Angeles, CA",,(380) 231-1276,
2694,CUST-258,Misty Casey,29-04-2023,PROD-067,Fitness Tracker,3,$49.5,24%,$148.5,PayPal,"Los Angeles, CA",miguelnolan@example.com,(426) 857-2477,
2865,CUST-140,"Rice, Lindsey",2023-05-01,PROD-123,phone case,15,$19.99,21,236.88,Debit Card,"Chicago, IL",,4697807910,New
2819,CUST-290,Darren Martinez,14/12/2023,PROD-123,Phone Case,4,$19.99,30,55.97,PayPal,"San Jose, CA",jennifer16@example.net,3568044112,
2020,CUST-356,"Floyd, Kimberly",06-13-2023,PROD-078,Bluetooth Speaker,4,$34.95,17%,139.8,PayPal,"San Jose, CA",,9599242084,Silver
1532,CUST-086,Rick Ellis,10/10/2023,PROD-134,Screen Protector,3,$9.99,29,21.28,Cash,"San Diego, CA",debrahickman@example.org,(541) 302-8467,Gold
1559,CUST-378,"Brown, David",11/09/2023,PROD-089,tablet stand,1,$24.99,N/A,$24.99,Debit Card,"San Diego, CA",,(343) 609-2567,
2603,CUST-313,"Forbes, Denise",23/05/2023,PROD-102,USB-C CABLE,5,12.99,N/A,64.95,Debit Card,"Phoenix, AZ",,(235) 223-2204,
2734,CUST-410,"Johnson, Erica",16-08-2023,PROD-123,Phone Case,4,19.99,12,$70.36,PayPal,"Chicago, IL",johnallen@example.net,(338) 637-9954,Silver
1072,CUST-468,Timothy Alvarado,2023-07-15,PROD-067,Fitness Tracker,3,49.5,11,$132.16,PayPal,"Los Angeles, CA",ejohnson@example.com,9476505148,Silver
1560,CUST-284,"Strong, Stephanie",2023-03-31,PROD-102,USB-C Cable,2,$12.99,25,$19.48,Credit Card,"San Diego, CA",kbriggs@example.org,(614) 346-4226,Bronze
2722,CUST-234,"Morris, Laura",11/25/23,PROD-123,PHONE CASE,2,$19.99,21,$31.58,Debit Card,"Phoenix, AZ",davidpayne@example.net,(603) 547-8139,Bronze
2709,CUST-480,"Smith, Crystal",08/09/2023,PROD-123,Phone Case,4,19.99,5,75.96,PayPal,"San Antonio, TX",patrick41@example.org,7947524148,
2463,CUST-500,"Riddle, Kyle",10/27/2023,PROD-078,Bluetooth Speaker,5,34.95,30%,$174.75,Debit Card,"San Jose, CA",catherinelee@example.org,(336) 345-1115,Bronze
1921,CUST-160,Vanessa Davis,2023-10-04,PROD-067,Fitness Tracker,7,49.5,16,$291.06,Debit Card,"Los Angeles, CA",andrew60@example.org,(873) 356-1021,Bronze
1508,CUST-447,Ashley Montgomery,2023-09-16,PROD-102,USB-C Cable,4,12.99,30,$36.37,Debit Card,"Los Angeles, CA",garciathomas@example.org,(750) 863-5566,
2104,CUST-316,"Gutierrez, Ricardo",01-28-2023,PROD-102,USB-C Cable,3,$12.99,8,$35.85,Debit Card,"Chicago, IL",tonigarcia@example.org,(239) 224-7785,New
1617,CUST-486,"Tate, Danielle",2023-12-22,PROD-045,wireless headphones,1,$59.99,25,44.99,Debit Card,"Dallas, TX",lynchlisa@example.com,(396) 796-9145,
1884,CUST-134,"Martinez, Patricia",05/08/2023,PROD-156,wireless earbuds,5,$79.99,1,395.95,PayPal,"New York, NY",stephenbrown@example.org,7135714617,Silver
1651,CUST-332,"Mcgrath, Veronica",05/10/23,PROD-089,Tablet Stand,5,$24.99,27%,$124.95,Credit Card,"San Jose, CA",jennifer20@example.net,(269) 625-2131,Silver
1250,CUST-360,Christina Adams,31-01-2023,PROD-067,Fitness Tracker,2,$49.5,29,$70.29,Credit Card,"Philadelphia, PA",,(366) 277-4944,New
2847,CUST-431,"Sawyer, Melanie",30/12/2023,PROD-156,Wireless Earbuds,4,79.99,N/A,$319.96,PayPal,"Dallas, TX",,(612) 557-2428,New
2581,CUST-137,"Thomas, Anna",03-29-2023,PROD-156,Wireless Earbuds,1,79.99,0,$79.99,Credit Card,"Chicago, IL",lknight@example.net,7229455777,Bronze
1399,CUST-226,Jerome Sellers,08/18/23,PROD-123,phone case,5,19.99,30%,$99.95,Cash,"New York, NY",millervictor@example.com,(659) 502-6633,
1172,CUST-426,Randy Perez,09-03-2023,PROD-156,Wireless Earbuds,5,$79.99,3%,399.95,Debit Card,"Chicago, IL",adam36@example.org,(309) 894-4050,
1839,CUST-231,Renee Sanchez,08/07/2023,PROD-156,Wireless Earbuds,3,79.99,N/A,239.97,Credit Card,"Philadelphia, PA",gary88@example.net,(209) 597-1323,
2840,CUST-374,"Huffman, Kyle",2023-10-01,PROD-112,Smart Watch,3,$129.99,28,$280.78,Debit Card,"Houston, TX",smiththomas@example.com,8672237210,Silver
1575,CUST-269,"Hunter, Steven",2023-07-18,PROD-134,SCREEN PROTECTOR,5,9.99,15,$42.46,Credit Card,"San Jose, CA",hardymelanie@example.org,7589108033,Bronze
1636,CUST-173,"Alexander, Lindsay",05/08/2023,PROD-045,Wireless Headphones,2,$59.99,27,$87.59,PayPal,"Los Angeles, CA",,5967999795,Gold
1593,CUST-353,Joshua Barton,04/01/23,PROD-123,Phone Case,1,$19.99,27,$14.59,Credit Card,"Los Angeles, CA",aschwartz@example.net,(795) 263-6351,New
2047,CUST-357,"Sanders, Carly",01/02/2023,PROD-078,Bluetooth Speaker,3,$34.95,26%,$104.85,Debit Card,"San Jose, CA",qsellers@example.net,3258935534,New
2114,CUST-335,"Yu, Christina",06/28/2023,PROD-156,WirelessEarbuds,3,79.99,19,194.38,Cash,"Chicago, IL",michaela76@example.net,3943898936,
2083,CUST-286,"Haney, Jonathan",08/17/2023,PROD-156,wireless earbuds,5,$79.99,N/A,$399.95,PayPal,"San Antonio, TX",susanmays@example.net,3389176327,
2466,CUST-014,Denise Garcia,06-26-2023,PROD-045,wireless headphones,4,$59.99,24%,$239.96,PayPal,"Houston, TX",,(786) 602-5432,New
1735,CUST-407,"Anderson, Mary",09/13/23,PROD-089,Tablet Stand,2,24.99,4%,49.98,Credit Card,"San Jose, CA",ashley00@example.net,(273) 836-8295,Bronze
2227,CUST-094,"Morales, Gloria",08-08-2023,PROD-089,Tablet Stand,5,$24.99,0,$124.95,Credit Card,"Houston, TX",williamscourtney@example.net,5888059045,
2594,CUST-399,Robert Green,2023-11-16,PROD-078,Bluetooth Speaker,4,34.95,0%,139.8,Debit Card,"San Antonio, TX",nlewis@example.com,(556) 579-5748,Bronze
1320,CUST-362,"Harvey, Adriana",06-25-2023,PROD-156,wireless earbuds,4,$79.99,25,239.97,PayPal,"San Jose, CA",daniel20@example.com,2432003274,Gold
1626,CUST-291,"Rice, Melissa",09/09/23,PROD-112,Smart Watch,5,$129.99,25,487.46,Credit Card,"Houston, TX",cynthia64@example.com,(874) 464-4068,Gold
2542,CUST-404,"Calderon, Gregory",02-13-2023,PROD-045,WIRELESS HEADPHONES,3,$59.99,N/A,179.97,PayPal,"San Diego, CA",janet93@example.com,(720) 243-9556,Silver
1869,CUST-454,Tina Harris,03-30-2023,PROD-102,USB-C Cable,4,$12.99,5,49.36,Debit Card,"Philadelphia, PA",,(408) 618-9012,New
2592,CUST-342,"Cox, Jose",01-16-2023,PROD-123,Phone Case,3,19.99,N/A,$59.97,PayPal,"Philadelphia, PA",dgonzalez@example.com,6152514723,Gold
2120,CUST-156,Bethany Rangel,09-03-2023,PROD-089,TABLET STAND,1,24.99,5,23.74,Debit Card,"San Antonio, TX",oneillyvonne@example.com,(950) 855-8802,New
2770,CUST-350,"Thompson, Stephen",2023-02-12,PROD-102,usb-c cable,2,12.99,2,25.46,Credit Card,"Dallas, TX",washingtonwilliam@example.net,9488882121,
1155,CUST-093,"Saunders, Eric",10-12-2023,PROD-067,fitness tracker,3,$49.5,28%,$148.5,Debit Card,"San Jose, CA",patricia22@example.com,(365) 491-7284,
2585,CUST-260,"Griffin, Tonya",02/02/23,PROD-102,USB-C Cable,5,$12.99,0,$64.95,Debit Card,"New York, NY",lucasweiss@example.net,4939861072,Bronze
2720,CUST-263,"Torres, Jason",06/25/23,PROD-078,Bluetooth Speaker,2,34.95,3,67.8,PayPal,"San Diego, CA",ruben82@example.org,8503846088,New
1567,CUST-205,"Garrison, Gary",11/22/23,PROD-045,Wireless Headphones,1,59.99,27,43.79,Credit Card,"Philadelphia, PA",jasonacosta@example.org,4689386969,
1838,CUST-194,"Cruz, Ryan",05/31/23,PROD-045,WIRELESS HEADPHONES,2,$59.99,23,92.38,PayPal,"Houston, TX",rwilson@example.com,8503933849,
1082,CUST-445,Nicholas Kane,10/18/2023,PROD-078,Bluetooth Speaker,2,34.95,2,$68.5,Credit Card,"Philadelphia, PA",reynoldspaula@example.com,(358) 872-8243,New
2272,CUST-459,"White, Laura",2023-04-19,PROD-145,portable charger,3,29.99,17,$74.68,PayPal,"Dallas, TX",,(889) 747-1755,
2531,CUST-180,"Davidson, Joshua",2023-10-16,PROD-078,Bluetooth Speaker,5,34.95,5,166.01,PayPal,"Philadelphia, PA",jason28@example.org,(674) 927-2940,
1733,CUST-117,"Jennings, Jose",07-07-2023,PROD-145,Portable Charger,4,29.99,2%,119.96,Credit Card,"Dallas, TX",,4813339687,
2160,CUST-062,"Sandoval, Joel",03-07-2023,PROD-089,tablet stand,3,24.99,27,$54.73,Credit Card,"New York, NY",anitagibson@example.org,(535) 351-4695,
2715,CUST-203,Matthew Gray,2023-02-13,PROD-123,Phone Case,2,19.99,15,33.98,PayPal,"Philadelphia, PA",,5934934229,Bronze
2782,CUST-010,Jennifer Mckenzie,2023-06-30,PROD-089,TABLET STAND,1,24.99,30,$17.49,Credit Card,"Philadelphia, PA",willieking@example.org,(480) 204-8782,
2077,CUST-389,Jacqueline Mullen,15-04-2023,PROD-145,Portable Charger,2,29.99,29%,59.98,Cash,"San Jose, CA",alison77@example.com,(958) 507-7381,Gold
1544,CUST-236,"Turner, Paul",24-12-2023,PROD-078,Bluetooth Speaker,2,$34.95,13%,$69.9,Debit Card,"Phoenix, AZ",,(606) 954-5192,
2565,CUST-341,"Williamson, Jeanette",03/26/23,PROD-112,Smart Watch,5,$129.99,12,$571.96,Debit Card,"Philadelphia, PA",michele70@example.org,6024421510,
1597,CUST-322,"Bowers, Mary",03-04-2023,PROD-045,Wireless Headphones,5,$59.99,N/A,$299.95,PayPal,"Chicago, IL",gvincent@example.org,(244) 353-9850,Silver
2472,CUST-277,Jean Miller,08/03/2023,PROD-045,Wireless Headphones,2,$59.99,0,$119.98,Credit Card,"San Antonio, TX",,(290) 923-7461,
1006,CUST-296,"Williams, Steven",05/24/2023,PROD-156,Wireless Earbuds,3,$79.99,1,$237.57,Debit Card,"Philadelphia, PA",,(216) 551-8764,Bronze
1543,CUST-179,"Duncan, Tanner",23-01-2023,PROD-134,Screen Protector,1,$9.99,18,8.19,Debit Card,"New York, NY",jonathonsharp@example.com,(720) 591-1618,
2612,CUST-236,"Turner, Paul",10/27/23,PROD-145,Portable Charger,1,$29.99,0%,$29.99,PayPal,"New York, NY",,(606) 954-5192,
1315,CUST-377,"Warren, Raven",07-07-2023,PROD-123,Phone Case,4,19.99,9,$72.76,Cash,"San Diego, CA",christinemiller@example.org,3033693958,New
1789,CUST-365,Drew Stafford,09/17/2023,PROD-112,Smart Watch,1,129.99,26,96.19,PayPal,"Philadelphia, PA",xarmstrong@example.net,(974) 934-6864,
1854,CUST-006,Felicia Davidson,07-15-2023,PROD-102,USB-C Cable,2,$12.99,7,24.16,Debit Card,"Houston, TX",zneal@example.com,(559) 907-2707,Silver
1584,CUST-189,"Watson, Samuel",01-05-2023,PROD-067,Fitness Tracker,3,$49.5,20,118.8,PayPal,"Los Angeles, CA",smithjoshua@example.net,2795401993,Gold
2511,CUST-300,"Smith, Christopher",2023-01-14,PROD-156,Wireless Earbuds,4,79.99,13,278.37,Credit Card,"Houston, TX",cassandra51@example.net,4458012143,Gold
1368,CUST-383,"James, Deanna",26-04-2023,PROD-123,Phone Case,19,$19.99,25,$284.86,Debit Card,"San Antonio, TX",ytrujillo@example.com,(783) 522-3395,
1002,CUST-411,"Schroeder, Laura",03/09/23,PROD-045,Wireless Headphones,4,$59.99,16,$201.57,Credit Card,"Phoenix, AZ",jaimekirk@example.net,(899) 872-6918,Gold
1270,CUST-322,"Bowers, Mary",07/16/23,PROD-078,Bluetooth Speaker,4,$34.95,1%,$139.8,Cash,"San Antonio, TX",gvincent@example.org,(244) 353-9850,Silver
1692,CUST-287,"Smith, Kristen",26/06/2023,PROD-067,Fitness Tracker,2,$49.5,26,73.26,Credit Card,"San Antonio, TX",kristenjackson@example.net,(386) 356-9224,
1065,CUST-332,"Mcgrath, Veronica",07/01/2023,PROD-112,smart watch,3,129.99,N/A,$389.97,PayPal,"Los Angeles, CA",jennifer20@example.net,(269) 625-2131,Silver
1843,CUST-418,William Parker,2023-03-07,PROD-102,USB-C Cable,3,12.99,2,$38.19,Debit Card,"New York, NY",anthony95@example.net,7587252239,New
1431,CUST-280,Leslie Miller,2023-07-14,PROD-067,Fitness Tracker,2,49.5,5,$94.05,PayPal,"New York, NY",,(214) 845-1635,
1383,CUST-226,Jerome Sellers,2023-12-15,PROD-123,Phone Case,5,$19.99,21,$78.96,Debit Card,"Philadelphia, PA",millervictor@example.com,(659) 502-6633,
1820,CUST-400,"Washington, Angela",02/07/2023,PROD-102,USB-C Cable,3,$12.99,14,33.51,PayPal,"Phoenix, AZ",alexanderkimberly@example.org,(275) 290-5133,New
1321,CUST-485,"Harris, Jose",09/12/2023,PROD-045,Wireless Headphones,3,$59.99,16,151.17,Credit Card,"Phoenix, AZ",wwade@example.org,(938) 836-2011,Silver
1542,CUST-047,"Ortiz, Alexandra",04/04/23,PROD-156,wireless earbuds,4,79.99,0%,319.96,Credit Card,"Philadelphia, PA",john63@example.org,3635351952,New
1042,CUST-343,"Sanders, Charles",03-09-2023,PROD-156,Wireless Earbuds,1,79.99,21%,79.99,PayPal,"San Diego, CA",hcollins@example.com,(761) 932-8900,
2203,CUST-175,Roberto Wagner,04/05/23,PROD-134,Screen Protector,1,$9.99,29,7.09,Credit Card,"San Diego, CA",hammondchristina@example.net,(740) 769-9171,Bronze
2301,CUST-082,"Porter, Leah",2023-05-07,PROD-102,USB-CCable,5,12.99,28,46.76,PayPal,"Los Angeles, CA",amanda03@example.org,(815) 454-1651,Silver
1669,CUST-030,John Dixon,13/12/2023,PROD-112,Smart Watch,1,129.99,13,113.09,Cash,"San Jose, CA",denise20@example.com,(448) 689-4995,Silver
1362,CUST-090,Shannon Alexander,27-04-2023,PROD-045,Wireless Headphones,4,$59.99,20%,239.96,PayPal,"San Diego, CA",jeffrey72@example.org,(395) 447-4784,Gold
2497,CUST-497,"Jones, Kiara",08-20-2023,PROD-134,Screen Protector,3,$9.99,N/A,$29.97,Cash,"Los Angeles, CA",stacey54@example.org,(366) 205-9452,
1344,CUST-368,Christopher Scott,03/01/23,PROD-045,WirelessHeadphones,5,59.99,28,$215.96,Credit Card,"Phoenix, AZ",,(712) 878-5580,
1382,CUST-338,"Deleon, William",09/01/2023,PROD-067,Fitness Tracker,5,$49.5,24,188.1,Credit Card,"Los Angeles, CA",jonesanthony@example.net,8467562366,New
1165,CUST-439,"Johnson, Ronald",10-05-2023,PROD-123,phone case,2,$19.99,24%,39.98,Debit Card,"Houston, TX",,2109356393,
2938,CUST-414,"Ortega, David",09/21/23,PROD-078,Bluetooth Speaker,3,34.95,8%,104.85,Debit Card,"Dallas, TX",emilyturner@example.org,(475) 820-8055,Bronze
2699,CUST-187,Peter Porter,06/17/23,PROD-123,Phone Case,4,$19.99,N/A,$79.96,Cash,"Phoenix, AZ",bakerangela@example.net,(811) 837-2463,Bronze
1618,CUST-300,"Smith, Christopher",03/07/2023,PROD-123,Phone Case,4,$19.99,11,$71.16,Cash,"Houston, TX",cassandra51@example.net,4458012143,Gold
2524,CUST-091,"Collins, Michelle",06-09-2023,PROD-078,Bluetooth Speaker,1,$34.95,22,$27.26,Debit Card,"San Antonio, TX",,6658183585,
2714,CUST-410,"Johnson, Erica",07-07-2023,PROD-145,Portable Charger,3,$29.99,4,86.37,PayPal,"Dallas, TX",johnallen@example.net,(338) 637-9954,Silver
1378,CUST-443,"Schmidt, Candace",2023-04-16,PROD-145,Portable Charger,16,29.99,11%,$479.84,Credit Card,"Chicago, IL",irichmond@example.com,8528015242,
1718,CUST-053,"Booth, Yolanda",08/16/23,PROD-089,Tablet Stand,3,$24.99,22%,$74.97,Debit Card,"San Antonio, TX",richardpayne@example.com,4508109767,
1656,CUST-245,"Hamilton, Julia",12-06-2023,PROD-112,smart watch,4,$129.99,7,$483.56,PayPal,"Chicago, IL",,(976) 591-6339,Gold
2755,CUST-025,"Dunlap, Carly",2023-07-31,PROD-156,wireless earbuds,15,79.99,15,1019.87,Credit Card,"Dallas, TX",rmartin@example.org,(250) 426-9786,
1645,CUST-434,"Johnston, Brittany",2023-05-30,PROD-145,portable charger,4,$29.99,12,$105.56,Cash,"San Jose, CA",kathygarner@example.com,7822953860,
1107,CUST-317,"Holland, Robert",03-08-2023,PROD-112,smart watch,2,$129.99,15,$220.98,Credit Card,"Dallas, TX",guzmanashley@example.org,6168717802,New
2735,CUST-441,"Thompson, Tiffany",18/08/2023,PROD-156,WirelessEarbuds,4,79.99,7,$297.56,Credit Card,"Los Angeles, CA",zjames@example.com,8318246644,
1993,CUST-055,"Kelly, Ralph",03-21-2023,PROD-145,portable charger,1,29.99,25,$22.49,Credit Card,"San Diego, CA",tfrank@example.com,(461) 422-9247,Gold
1767,CUST-122,"Raymond, Monica",30-08-2023,PROD-078,BLUETOOTH SPEAKER,3,$34.95,3,101.7,PayPal,"Philadelphia, PA",,(262) 237-7528,Bronze
2888,CUST-087,"Krueger, Kevin",13/08/2023,PROD-078,Bluetooth Speaker,4,$34.95,11,$124.42,Debit Card,"San Diego, CA",pwright@example.com,(293) 547-4493,Gold
1307,CUST-458,"Smith, Stephanie",04/22/23,PROD-112,smart watch,4,$129.99,14,447.17,PayPal,"San Antonio, TX",jenniferwalker@example.com,(669) 430-1410,Silver
1101,CUST-027,Tom Bush,11-29-2023,PROD-067,Fitness Tracker,3,$49.5,19,$120.29,Credit Card,"Phoenix, AZ",llewis@example.org,3426958081,Gold
1914,CUST-278,"Gregory, William",12/04/2023,PROD-089,Tablet Stand,1,24.99,17,$20.74,Credit Card,"San Antonio, TX",blacksteven@example.net,3053844177,Silver
1330,CUST-271,David Owen,11/14/23,PROD-045,WIRELESS HEADPHONES,15,59.99,19,728.88,Cash,"Los Angeles, CA",rachel27@example.com,(350) 979-4261,Gold
2068,CUST-484,Megan Hernandez,23-02-2023,PROD-123,Phone Case,3,$19.99,3,58.17,PayPal,"New York, NY",ihall@example.org,9407004896,
2600,CUST-193,Katie Alexander,03/01/2023,PROD-078,Bluetooth Speaker,1,$34.95,18,28.66,Credit Card,"San Antonio, TX",shannon89@example.net,(226) 608-1256,Gold
2438,CUST-001,"Taylor, John",30-08-2023,PROD-145,Portable Charger,3,29.99,10,$80.97,Cash,"San Antonio, TX",iwilliams@example.com,(713) 911-8434,New
1596,CUST-085,"Fernandez, Sean",14/09/2023,PROD-134,screen protector,5,$9.99,21%,$49.95,Credit Card,"New York, NY",chenlaura@example.com,3132264247,
2695,CUST-251,Richard Cook,10/18/23,PROD-156,Wireless Earbuds,2,79.99,5,151.98,PayPal,"New York, NY",lbaldwin@example.org,(515) 649-1433,Silver
2790,CUST-153,Scott Garcia,17/08/2023,PROD-045,WIRELESS HEADPHONES,2,$59.99,9,$109.18,PayPal,"San Jose, CA",millerjeffrey@example.com,7009413520,New
2296,CUST-279,"Sanders, Edward",05/03/2023,PROD-123,Phone Case,2,$19.99,30,27.99,Cash,"Dallas, TX",sherry23@example.org,9605995901,
2673,CUST-143,"Hamilton, Robert",25/01/2023,PROD-123,Phone Case,3,19.99,15%,$59.97,PayPal,"San Jose, CA",monica69@example.net,(326) 853-5176,New
1148,CUST-045,"Simmons, Lisa",29-11-2023,PROD-123,phone case,2,$19.99,23,$30.78,Debit Card,"New York, NY",bflores@example.com,5837553359,Silver
2919,CUST-314,"Lowe, Steven",2023-01-04,PROD-112,Smart Watch,3,129.99,15,$331.47,Credit Card,"San Antonio, TX",hoopereddie@example.org,6992521712,Silver
2969,CUST-462,Megan Davis,02/04/23,PROD-045,wireless headphones,5,$59.99,N/A,299.95,PayPal,"Chicago, IL",sarahclark@example.com,9236596075,Gold
2509,CUST-193,Katie Alexander,12/10/23,PROD-089,tablet stand,5,24.99,20,99.96,Credit Card,"San Antonio, TX",shannon89@example.net,(226) 608-1256,Gold
1343,CUST-347,"Horton, Ebony",03/10/23,PROD-145,portable charger,2,$29.99,16,$50.38,Debit Card,"New York, NY",bcastillo@example.org,(757) 996-7450,Gold
1740,CUST-304,"Santos, Christian",09/02/2023,PROD-134,Screen Protector,2,$9.99,7,18.58,Credit Card,"Chicago, IL",,4907778054,Bronze
1424,CUST-434,"Johnston, Brittany",08-01-2023,PROD-123,Phone Case,2,19.99,2,39.18,PayPal,"San Antonio, TX",kathygarner@example.com,7822953860,
1019,CUST-472,"Finley, Katherine",11-12-2023,PROD-112,Smart Watch,1,129.99,14%,129.99,Credit Card,"New York, NY",sallyduncan@example.com,(550) 690-3661,
2370,CUST-176,"Mckay, Crystal",05/20/23,PROD-045,Wireless Headphones,5,59.99,8%,$299.95,Credit Card,"New York, NY",cbailey@example.org,(950) 581-8812,
2875,CUST-243,Ronnie Garcia,14-08-2023,PROD-089,Tablet Stand,3,24.99,6,70.47,PayPal,"Houston, TX",zpayne@example.com,(965) 584-4331,Bronze
2451,CUST-294,"Martin, Bradley",04/24/23,PROD-145,Portable Charger,4,29.99,8,$110.36,Credit Card,"San Antonio, TX",,(670) 795-8501,Gold
1638,CUST-024,"Vasquez, Jose",07/28/2023,PROD-156,Wireless Earbuds,5,79.99,29%,399.95,Debit Card,"Dallas, TX",mary87@example.com,2057524637,Bronze
1561,CUST-346,"Bryant, Michelle",01-11-2023,PROD-123,Phone Case,2,$19.99,0%,$39.98,PayPal,"Los Angeles, CA",,(495) 304-8725,Silver
1796,CUST-348,"Andrews, Stacey",2023-07-05,PROD-145,Portable Charger,2,$29.99,16%,$59.98,PayPal,"San Diego, CA",kenneth58@example.org,6307982942,
2629,CUST-444,"Mitchell, Jacqueline",06/23/2023,PROD-102,USB-C Cable,5,12.99,0,$64.95,Debit Card,"Chicago, IL",coopertara@example.com,(340) 909-7224,Silver
2496,CUST-231,Renee Sanchez,06/26/23,PROD-078,Bluetooth Speaker,5,34.95,17%,$174.75,PayPal,"Chicago, IL",gary88@example.net,(209) 597-1323,
1386,CUST-032,"Smith, Joshua",06-02-2023,PROD-089,Tablet Stand,4,$24.99,N/A,$99.96,Debit Card,"San Antonio, TX",,8454192227,
2016,CUST-149,"Wright, Tommy",24/02/2023,PROD-123,Phone Case,6,$19.99,18,$98.35,Credit Card,"Dallas, TX",jeromeallen@example.com,8392545978,
1503,CUST-316,"Gutierrez, Ricardo",07/27/23,PROD-156,Wireless Earbuds,2,$79.99,25,119.98,Credit Card,"Philadelphia, PA",tonigarcia@example.org,(239) 224-7785,New
1297,CUST-158,"Burke, Nathaniel",2023-03-17,PROD-089,Tablet Stand,4,$24.99,9,90.96,Debit Card,"New York, NY",smithtim@example.com,(722) 215-6245,Silver
1708,CUST-500,"Riddle, Kyle",04-28-2023,PROD-102,USB-C Cable,2,$12.99,N/A,$25.98,PayPal,"Dallas, TX",catherinelee@example.org,(336) 345-1115,Bronze
2442,CUST-224,"Butler, Amanda",2023-01-27,PROD-089,tablet stand,3,24.99,16,$62.97,Debit Card,"San Antonio, TX",,4119612678,
1781,CUST-400,"Washington, Angela",2023-11-10,PROD-067,Fitness Tracker,2,49.5,11,88.11,Cash,"Chicago, IL",alexanderkimberly@example.org,(275) 290-5133,New
2728,CUST-224,"Butler, Amanda",11/28/2023,PROD-134,screen protector,1,$9.99,17%,9.99,Debit Card,"San Jose, CA",,4119612678,
2555,CUST-056,Michael Lewis,2023-07-17,PROD-156,Wireless Earbuds,1,$79.99,15,$67.99,Debit Card,"Chicago, IL",,(288) 529-7993,Bronze
1370,CUST-414,"Ortega, David",05/23/23,PROD-145,portable charger,1,$29.99,22,23.39,Cash,"Chicago, IL",emilyturner@example.org,(475) 820-8055,Bronze
2828,CUST-324,"Pugh, Gerald",2023-03-10,PROD-145,PortableCharger,3,29.99,5%,89.97,Debit Card,"San Diego, CA",brittanyknight@example.org,5679896128,
2340,CUST-367,Noah Black,06/26/23,PROD-089,Tablet Stand,2,$24.99,N/A,49.98,Credit Card,"Los Angeles, CA",nathan92@example.org,8072358134,
2596,CUST-431,"Sawyer, Melanie",11-15-2023,PROD-112,Smart Watch,4,129.99,28,$374.37,Cash,"San Diego, CA",,(612) 557-2428,New
2445,CUST-331,"Robertson, Lori",06/15/2023,PROD-102,usb-c cable,1,$12.99,27,$9.48,Credit Card,"Houston, TX",zsanchez@example.net,4935875722,Silver
1700,CUST-274,"Jones, Tammy",03-03-2023,PROD-067,Fitness Tracker,5,$49.5,21%,247.5,Credit Card,"San Diego, CA",hortonjennifer@example.com,(841) 224-6972,
1983,CUST-072,"Mccullough, Brittney",02-17-2023,PROD-112,smart watch,1,129.99,30,$90.99,PayPal,"New York, NY",ericagarcia@example.org,3835311013,
2668,CUST-462,Megan Davis,19-11-2023,PROD-123,phone case,1,$19.99,19,$16.19,Debit Card,"Los Angeles, CA",sarahclark@example.com,9236596075,Gold
2999,CUST-186,"Wong, Morgan",04/16/2023,PROD-045,Wireless Headphones,5,59.99,27,218.96,Cash,"New York, NY",robinsonchristopher@example.net,(412) 808-7641,Bronze
1946,CUST-266,Christian Erickson,12/12/2023,PROD-045,Wireless Headphones,3,$59.99,10,$161.97,Cash,"Houston, TX",acostamegan@example.net,6173494843,Gold
2041,CUST-058,"Vargas, Jacob",08-07-2023,PROD-123,phone case,4,19.99,7%,79.96,PayPal,"San Diego, CA",bobbyschaefer@example.com,(585) 422-2034,Gold
1877,CUST-323,Timothy West,2023-11-30,PROD-145,portable charger,2,$29.99,20,$47.98,Cash,"San Diego, CA",stewartcarrie@example.com,4513527448,
2142,CUST-453,"Mays, Tracy",02/04/2023,PROD-156,wireless earbuds,5,79.99,5,379.95,PayPal,"New York, NY",smccoy@example.org,(275) 337-2565,
2225,CUST-035,Jacob Walker,09-12-2023,PROD-102,USB-C Cable,5,12.99,1%,$64.95,Credit Card,"San Diego, CA",esantos@example.org,(333) 976-1761,
2025,CUST-429,"Delgado, Douglas",18/10/2023,PROD-112,SMART WATCH,4,$129.99,5,493.96,Credit Card,"San Antonio, TX",keith98@example.org,(390) 858-2268,
